neuron,concept,score,margin,status,mean_activation,max_activation,active_fraction,top_candidates
1416,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1417,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1418,filtered_always_on,0.0,0.0,always_on,0.06177182495594025,0.11227946728467941,0.9973333333333333,
1419,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1420,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1421,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1422,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1423,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1424,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1425,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1426,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1427,filtered_always_on,0.0,0.0,always_on,0.05462244153022766,0.1407877653837204,0.9943333333333333,
1428,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1429,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1430,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1431,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1432,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1433,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1434,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1435,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1436,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1437,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1438,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1439,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1440,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1441,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1442,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1443,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1444,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1445,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1446,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1447,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1448,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1449,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1450,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1451,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1452,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1453,filtered_always_on,0.0,0.0,always_on,0.03177276998758316,0.05909544974565506,0.998,
1454,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1455,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1456,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1457,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1458,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1459,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1460,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1461,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1462,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1463,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1464,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1465,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1466,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1467,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1468,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1469,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1470,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1471,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1472,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1473,filtered_always_on,0.0,0.0,always_on,0.027595993131399155,0.057904571294784546,0.9956666666666667,
1474,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1475,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1476,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1477,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1478,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1479,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1480,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1481,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1482,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1483,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1484,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1485,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1486,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1487,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1488,ambiguous,0.35145682096481323,0.0001779794692993164,ambiguous,2.2256161173572764e-05,0.008440663106739521,0.005666666666666667,left pneumothorax=0.351; small pneumothorax=0.351; right pneumothorax=0.350; pneumothorax=0.349; left lung opacity=0.348
1489,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1490,filtered_too_rare,0.0,0.0,too_rare,2.1821024347445928e-06,0.003449004143476486,0.001,
1491,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1492,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1493,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1494,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1495,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1496,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1497,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1498,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1499,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1500,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1501,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1502,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1503,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1504,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1505,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1506,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1507,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1508,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1509,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1510,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1511,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1512,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1513,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1514,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1515,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1516,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1517,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1518,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1519,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1520,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1521,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1522,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1523,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1524,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1525,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1526,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1527,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1528,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1529,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1530,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1531,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1532,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1533,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1534,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1535,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1536,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1537,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1538,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1539,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1540,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1541,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1542,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1543,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1544,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1545,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1546,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1547,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1548,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1549,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1550,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1551,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1552,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1553,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1554,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1555,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1556,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1557,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1558,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1559,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1560,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1561,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1562,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1563,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1564,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1565,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1566,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1567,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1568,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1569,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1570,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1571,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1572,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1573,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1574,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1575,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1576,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1577,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1578,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1579,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1580,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1581,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1582,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1583,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1584,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1585,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1586,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1587,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1588,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1589,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1590,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1591,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1592,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1593,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1594,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1595,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1596,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1597,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1598,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1599,filtered_too_rare,0.0,0.0,too_rare,1.9170008727087406e-06,0.005670173559337854,0.0013333333333333333,
1600,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1601,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1602,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1603,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1604,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1605,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1606,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1607,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1608,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1609,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1610,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1611,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1612,ambiguous,0.3401675522327423,1.6510486602783203e-05,ambiguous,3.637304689618759e-05,0.016209352761507034,0.006333333333333333,small pneumothorax=0.340; left pneumothorax=0.340; sternotomy wires=0.339; left lung opacity=0.338; right pneumothorax=0.338
1613,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1614,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1615,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1616,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1617,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1618,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1619,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1620,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1621,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1622,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1623,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1624,filtered_always_on,0.0,0.0,always_on,0.09594874829053879,0.23378227651119232,0.997,
1625,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1626,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1627,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1628,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1629,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1630,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1631,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1632,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1633,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1634,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1635,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1636,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1637,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1638,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1639,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1640,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1641,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1642,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1643,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1644,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1645,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1646,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1647,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1648,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1649,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1650,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1651,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1652,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1653,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1654,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1655,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1656,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1657,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1658,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1659,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1660,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1661,filtered_too_rare,0.0,0.0,too_rare,6.582790319953347e-06,0.008119458332657814,0.002,
1662,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1663,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1664,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1665,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1666,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1667,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1668,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1669,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1670,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1671,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1672,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1673,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1674,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1675,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1676,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1677,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1678,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1679,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1680,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1681,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1682,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1683,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1684,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1685,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1686,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1687,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1688,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1689,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1690,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1691,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1692,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1693,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1694,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1695,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1696,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1697,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1698,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1699,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1700,filtered_too_rare,0.0,0.0,too_rare,3.5791838399745757e-06,0.010737551376223564,0.0003333333333333333,
1701,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1702,filtered_always_on,0.0,0.0,always_on,0.04451662674546242,0.13607807457447052,0.9943333333333333,
1703,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1704,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1705,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1706,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1707,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1708,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1709,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1710,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1711,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1712,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1713,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1714,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1715,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1716,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1717,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1718,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1719,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1720,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1721,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1722,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1723,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1724,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1725,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1726,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1727,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1728,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1729,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1730,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1731,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1732,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1733,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1734,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1735,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1736,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1737,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1738,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1739,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1740,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1741,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1742,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1743,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1744,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1745,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1746,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1747,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1748,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1749,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1750,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1751,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1752,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1753,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1754,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1755,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1756,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1757,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1758,filtered_always_on,0.0,0.0,always_on,0.02354714646935463,0.0615679956972599,0.9983333333333333,
1759,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1760,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1761,left lung opacity,0.34877729415893555,0.001593083143234253,assigned,0.00021829071920365095,0.150210902094841,0.026,left lung opacity=0.349; small pneumothorax=0.347; left pneumothorax=0.347; right lung opacity=0.346; pneumothorax=0.346
1762,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1763,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1764,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1765,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1766,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1767,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1768,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1769,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1770,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1771,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1772,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1773,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1774,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1775,filtered_too_rare,0.0,0.0,too_rare,2.6964147537000827e-07,0.0008089244365692139,0.0003333333333333333,
1776,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1777,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1778,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1779,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1780,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1781,filtered_too_rare,0.0,0.0,too_rare,6.462994861067273e-06,0.010772574692964554,0.0013333333333333333,
1782,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1783,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1784,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1785,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1786,filtered_always_on,0.0,0.0,always_on,0.043117742985486984,0.09358491003513336,0.995,
1787,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1788,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1789,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1790,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1791,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1792,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1793,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1794,filtered_always_on,0.0,0.0,always_on,0.05791930481791496,0.1853058636188507,0.993,
1795,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1796,small pneumothorax,0.34933531284332275,0.0012788772583007812,assigned,0.00046048752847127616,0.04077865555882454,0.11233333333333333,small pneumothorax=0.349; left pneumothorax=0.348; chest tube=0.347; left lung opacity=0.346; right pneumothorax=0.346
1797,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1798,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1799,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1800,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1801,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1802,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1803,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1804,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1805,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1806,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1807,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
1808,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
